ticket_date,channel,region,issue_type,resolution_hours,csat_score,first_contact_resolution,churned_within_90d
2024-02-07,Self-Service,LATAM,Technical Issue,0.3,4.0,True,False
2024-04-26,Phone,EMEA,Account Access,1.4,2.8,True,True
2025-05-14,Self-Service,North America,Billing,0.5,4.7,True,False
2025-05-25,Chat,North America,General Inquiry,3.0,5.0,False,False
2025-04-30,Phone,North America,Technical Issue,2.5,4.4,True,False
2025-02-11,Email,APAC,Feature Request,37.4,4.7,True,False
2025-05-04,Phone,APAC,General Inquiry,2.6,4.9,False,False
2025-08-26,Phone,LATAM,Billing,2.8,3.7,True,False
2025-01-12,Chat,North America,Feature Request,4.2,5.0,False,False
2025-04-24,Email,EMEA,Billing,16.1,3.8,True,False
2025-07-15,Email,North America,Technical Issue,25.6,4.2,True,False
2025-01-23,Email,LATAM,Feature Request,11.0,4.1,True,False
2025-10-25,Chat,EMEA,Feature Request,3.8,4.3,False,False
2024-02-14,Chat,APAC,General Inquiry,4.7,5.0,False,False
2025-09-10,Self-Service,North America,Feature Request,0.8,4.2,False,False
2024-01-20,Phone,APAC,General Inquiry,2.1,2.5,True,False
2025-07-22,Chat,APAC,Billing,3.3,5.0,False,False
2024-11-27,Self-Service,LATAM,Account Access,0.5,4.3,False,False
2025-11-09,Self-Service,North America,Technical Issue,0.2,4.3,False,False
2024-04-03,Self-Service,LATAM,Technical Issue,0.5,4.2,True,False
2025-10-07,Phone,North America,Billing,2.3,5.0,True,False
2024-10-19,Email,North America,Billing,7.3,4.3,True,False
2024-12-27,Self-Service,LATAM,Technical Issue,0.5,4.1,False,False
2025-09-12,Phone,EMEA,Feature Request,2.5,5.0,False,False
2024-05-03,Chat,LATAM,General Inquiry,4.6,3.9,True,False
2024-12-25,Email,LATAM,Technical Issue,23.7,3.5,False,False
2024-08-30,Chat,EMEA,Feature Request,4.9,3.8,True,False
2025-11-05,Chat,North America,Billing,4.9,4.1,False,False
2024-04-28,Chat,North America,Technical Issue,5.4,5.0,True,False
2024-02-12,Email,LATAM,Billing,6.3,4.2,False,False
2025-04-24,Email,APAC,General Inquiry,13.9,3.9,True,False
2025-10-04,Chat,APAC,Feature Request,5.4,4.8,False,False
2024-08-13,Chat,APAC,Billing,6.6,4.0,False,False
2025-10-14,Self-Service,North America,Account Access,0.7,5.0,False,False
2024-08-05,Chat,APAC,Account Access,2.2,4.6,True,False
2024-04-10,Self-Service,LATAM,Billing,0.5,4.9,False,False
2025-08-24,Self-Service,EMEA,Technical Issue,0.6,3.1,False,False
2025-01-20,Self-Service,LATAM,Feature Request,0.3,5.0,False,False
2025-04-25,Chat,APAC,Account Access,4.5,4.1,False,False
2024-01-21,Chat,North America,Technical Issue,3.2,3.8,False,False
2025-01-02,Email,North America,General Inquiry,20.8,3.1,True,False
2024-09-18,Chat,LATAM,Account Access,3.4,5.0,False,False
2025-02-01,Chat,APAC,Technical Issue,5.2,4.4,True,False
2024-12-20,Self-Service,EMEA,Technical Issue,0.7,2.4,True,False
2024-04-07,Email,APAC,Account Access,20.9,4.3,True,False
2024-02-15,Chat,EMEA,Billing,6.4,3.7,False,False
2025-07-05,Email,North America,Feature Request,11.5,3.8,False,False
2025-11-27,Self-Service,North America,Feature Request,0.5,2.7,True,False
2024-07-22,Email,North America,Billing,23.0,3.2,False,False
2025-06-25,Self-Service,LATAM,Billing,0.4,3.8,False,False
2024-11-07,Chat,EMEA,Technical Issue,4.4,4.4,True,False
2025-10-25,Email,EMEA,Account Access,16.4,2.1,False,False
2024-10-22,Phone,LATAM,Billing,3.0,4.7,True,False
2025-08-07,Phone,APAC,General Inquiry,3.3,4.5,True,False
2025-06-04,Email,LATAM,General Inquiry,34.9,3.5,True,False
2025-09-13,Email,APAC,Technical Issue,2.3,3.3,True,False
2024-02-03,Email,North America,Account Access,15.0,3.2,True,False
2024-08-06,Chat,North America,Feature Request,7.0,5.0,True,False
2024-02-15,Phone,APAC,Billing,1.1,3.5,False,False
2025-09-20,Email,North America,Account Access,18.4,3.1,True,False
2024-01-22,Self-Service,APAC,Billing,0.8,4.4,True,False
2024-03-30,Chat,North America,Feature Request,4.2,4.7,True,True
2025-03-04,Chat,APAC,General Inquiry,2.8,3.2,False,False
2025-06-21,Chat,APAC,General Inquiry,4.5,3.5,True,False
2025-02-02,Chat,LATAM,General Inquiry,5.1,4.5,True,False
2024-06-08,Self-Service,EMEA,Account Access,0.4,4.3,True,False
2024-02-01,Phone,EMEA,General Inquiry,2.7,5.0,True,False
2025-03-09,Email,LATAM,Account Access,12.4,4.0,False,False
2025-05-24,Phone,North America,Technical Issue,0.8,3.9,False,False
2025-11-03,Email,APAC,General Inquiry,18.8,4.1,False,False
2025-02-05,Chat,North America,Technical Issue,6.1,5.0,False,False
2024-03-12,Phone,EMEA,Feature Request,2.7,4.7,True,False
2025-10-11,Phone,LATAM,General Inquiry,0.6,4.3,False,False
2025-02-26,Self-Service,APAC,Technical Issue,0.1,3.9,True,False
2025-02-03,Chat,North America,Feature Request,5.0,3.7,False,False
2025-12-15,Email,LATAM,Feature Request,21.0,3.4,False,False
2024-01-01,Phone,EMEA,Technical Issue,1.3,5.0,True,False
2024-02-03,Self-Service,APAC,Account Access,0.6,4.2,True,False
2024-10-22,Self-Service,North America,Feature Request,0.4,3.8,False,False
2025-09-15,Chat,LATAM,Billing,3.2,2.8,False,False
2024-07-24,Self-Service,EMEA,Account Access,0.5,4.4,False,True
2025-01-07,Email,LATAM,Technical Issue,25.2,3.5,False,False
2025-08-29,Phone,North America,Account Access,1.1,3.7,True,True
2025-01-07,Email,LATAM,Billing,2.2,4.2,True,False
2024-06-19,Phone,APAC,Account Access,1.2,3.8,True,False
2025-12-05,Chat,APAC,General Inquiry,0.1,4.3,False,False
2024-02-26,Email,EMEA,Technical Issue,18.9,3.8,True,False
2025-05-18,Chat,APAC,Account Access,2.8,4.3,True,False
2024-05-01,Chat,North America,Account Access,4.3,5.0,True,False
2024-04-08,Chat,LATAM,Account Access,4.3,4.5,False,False
2025-02-28,Email,LATAM,General Inquiry,11.6,4.2,True,False
2025-09-28,Self-Service,North America,General Inquiry,0.4,3.2,True,False
2024-06-30,Phone,North America,Feature Request,3.5,5.0,True,False
2025-05-26,Phone,LATAM,General Inquiry,2.0,3.7,True,False
2024-04-24,Email,North America,General Inquiry,14.1,4.0,False,False
2025-06-03,Phone,North America,Billing,0.2,4.7,True,False
2025-08-07,Self-Service,APAC,Feature Request,0.5,3.8,True,False
2024-06-13,Phone,North America,Account Access,3.7,4.1,True,False
2024-04-28,Phone,EMEA,Technical Issue,1.7,4.4,True,False
2025-09-06,Email,LATAM,Billing,16.1,4.0,False,False
2024-01-17,Email,LATAM,Feature Request,4.2,4.4,True,False
2024-09-05,Email,North America,Feature Request,18.4,3.8,False,True
2025-11-16,Self-Service,LATAM,General Inquiry,0.3,3.6,True,False
2024-01-14,Chat,EMEA,Billing,6.2,4.3,False,False
2025-07-17,Self-Service,APAC,Technical Issue,0.6,2.8,False,False
2025-02-20,Chat,EMEA,Account Access,3.2,4.2,False,False
2025-11-15,Chat,North America,Technical Issue,3.4,5.0,False,False
2024-07-22,Chat,EMEA,Technical Issue,3.4,3.3,False,False
2024-07-24,Chat,LATAM,Technical Issue,5.8,3.6,False,False
2025-10-08,Self-Service,North America,Feature Request,0.4,3.9,True,False
2025-04-09,Email,North America,Billing,20.4,5.0,True,False
2024-11-25,Chat,EMEA,Technical Issue,1.4,4.8,False,False
2025-08-21,Chat,North America,Technical Issue,3.4,2.9,False,False
2024-11-16,Phone,APAC,Billing,2.4,4.7,True,False
2025-05-12,Email,North America,Feature Request,6.9,3.9,True,False
2024-07-10,Chat,LATAM,Feature Request,4.3,3.8,False,False
2024-05-28,Self-Service,EMEA,Technical Issue,0.2,3.7,False,False
2025-07-17,Phone,North America,General Inquiry,2.6,4.9,True,False
2025-01-26,Self-Service,LATAM,Feature Request,0.4,3.1,False,False
2024-11-03,Self-Service,APAC,Feature Request,0.3,3.8,False,False
2024-05-19,Email,North America,Billing,15.2,4.3,True,False
2025-04-27,Email,APAC,Account Access,24.3,3.5,True,False
2024-06-24,Email,EMEA,Account Access,2.8,3.6,True,False
2025-11-18,Chat,APAC,Account Access,5.3,4.8,True,False
2024-08-24,Phone,North America,Feature Request,1.7,4.9,True,False
2025-12-28,Self-Service,EMEA,Technical Issue,0.5,3.1,True,False
2024-06-15,Self-Service,EMEA,Billing,0.3,3.9,True,True
2025-12-19,Email,North America,Technical Issue,22.7,3.0,False,False
2025-06-22,Chat,LATAM,Billing,3.3,4.2,True,False
2025-06-28,Chat,EMEA,Billing,5.5,3.5,True,False
2024-11-02,Chat,North America,Technical Issue,1.3,4.4,False,False
2025-02-20,Self-Service,LATAM,Technical Issue,0.2,4.8,True,False
2025-06-21,Chat,LATAM,Feature Request,4.8,4.7,False,False
2025-12-07,Chat,North America,Account Access,3.6,4.1,True,False
2025-06-03,Chat,North America,Technical Issue,5.6,5.0,False,False
2024-06-02,Email,North America,General Inquiry,5.8,4.3,True,False
2025-07-22,Self-Service,EMEA,Technical Issue,0.7,4.0,False,False
2025-11-21,Email,LATAM,Account Access,18.4,3.8,False,False
2024-11-29,Chat,EMEA,Technical Issue,3.7,3.0,False,False
2024-11-09,Self-Service,LATAM,General Inquiry,0.6,4.3,True,False
2024-04-02,Chat,LATAM,Billing,3.1,4.0,True,False
2025-04-12,Phone,North America,Billing,1.1,4.7,False,False
2025-09-30,Chat,APAC,Feature Request,2.7,5.0,True,True
2025-11-26,Email,North America,General Inquiry,11.2,3.9,True,False
2025-05-31,Email,North America,Feature Request,11.5,5.0,True,False
2024-03-30,Chat,EMEA,Technical Issue,4.0,3.2,False,False
2024-07-21,Chat,LATAM,Account Access,6.7,4.2,False,False
2025-10-20,Chat,North America,Billing,4.6,4.5,True,False
2025-06-24,Chat,EMEA,Account Access,4.8,4.5,False,False
2024-10-18,Phone,APAC,Technical Issue,2.6,5.0,True,True
2025-02-13,Email,LATAM,Account Access,16.9,4.7,False,False
2025-09-27,Chat,LATAM,Account Access,4.9,3.1,True,False
2025-12-09,Chat,APAC,Technical Issue,4.4,4.6,True,False
2025-11-18,Self-Service,EMEA,Feature Request,0.3,4.6,False,False
2025-02-17,Email,APAC,Billing,19.5,2.9,False,True
2025-11-21,Email,EMEA,General Inquiry,22.7,3.9,False,False
2025-02-06,Phone,North America,Technical Issue,1.8,3.8,True,False
2024-08-01,Phone,APAC,General Inquiry,3.5,4.1,False,False
2025-02-17,Chat,APAC,Account Access,3.7,3.5,False,False
2025-02-08,Self-Service,North America,Technical Issue,0.9,3.9,True,False
2024-03-13,Phone,APAC,Technical Issue,2.0,5.0,False,False
2025-07-30,Chat,North America,Account Access,1.5,5.0,True,False
2024-05-10,Chat,North America,Technical Issue,3.6,3.8,True,False
2024-07-31,Chat,LATAM,Feature Request,5.8,4.9,True,False
2024-11-03,Self-Service,LATAM,Technical Issue,0.6,3.4,False,False
2025-07-12,Phone,APAC,Billing,2.4,5.0,True,False
2024-06-30,Phone,North America,Feature Request,1.1,3.8,True,False
2025-02-23,Phone,LATAM,Account Access,2.5,5.0,True,False
2024-11-23,Email,APAC,Account Access,14.2,3.9,True,False
2025-01-27,Self-Service,North America,Account Access,0.4,2.7,True,False
2024-09-02,Email,LATAM,Billing,9.4,4.6,True,False
2025-03-11,Self-Service,EMEA,Account Access,0.6,3.7,True,True
2024-03-12,Self-Service,North America,General Inquiry,0.6,4.0,False,True
2025-06-06,Self-Service,North America,Feature Request,0.2,3.8,True,False
2024-02-04,Phone,LATAM,Feature Request,0.1,3.8,True,False
2024-12-11,Email,EMEA,Technical Issue,23.6,4.1,True,False
2024-05-05,Chat,APAC,Account Access,5.9,4.9,True,False
2024-08-01,Chat,APAC,General Inquiry,6.3,5.0,True,False
2025-07-23,Email,LATAM,General Inquiry,19.5,3.7,True,False
2025-01-06,Email,LATAM,Billing,20.5,4.2,True,True
2025-07-12,Email,LATAM,Feature Request,34.9,3.2,False,False
2024-03-29,Email,APAC,General Inquiry,6.5,4.6,False,False
2025-02-27,Chat,APAC,Feature Request,3.4,4.1,False,False
2024-07-14,Self-Service,EMEA,General Inquiry,0.4,3.7,True,False
2024-05-28,Self-Service,EMEA,Account Access,0.6,4.0,True,False
2025-07-24,Chat,North America,General Inquiry,5.7,4.5,True,False
2024-11-11,Chat,LATAM,General Inquiry,3.8,3.8,True,False
2025-11-02,Self-Service,LATAM,Feature Request,0.6,3.2,True,False
2025-10-26,Self-Service,APAC,Feature Request,0.6,5.0,True,False
2024-12-29,Chat,LATAM,Technical Issue,4.9,4.6,False,False
2025-11-10,Chat,LATAM,Account Access,3.8,3.7,False,False
2025-05-05,Chat,APAC,Billing,4.2,4.2,False,False
2025-06-14,Phone,APAC,Account Access,2.3,4.0,True,False
2025-03-15,Chat,LATAM,Technical Issue,6.0,3.6,True,False
2024-04-30,Self-Service,North America,Feature Request,0.6,4.0,True,False
2025-02-14,Email,EMEA,Account Access,25.9,2.6,False,False
2024-07-05,Self-Service,North America,Feature Request,0.9,3.6,False,False
2024-08-23,Phone,North America,Technical Issue,2.0,4.6,True,False
2025-12-11,Email,EMEA,General Inquiry,17.0,3.1,False,False
2024-09-24,Phone,LATAM,Feature Request,1.6,3.2,True,False
2024-01-13,Self-Service,North America,Billing,0.3,3.0,False,False
2024-09-14,Chat,LATAM,Technical Issue,3.6,3.6,True,False
2025-02-27,Self-Service,North America,General Inquiry,0.1,3.6,False,False
2024-07-13,Chat,APAC,Technical Issue,4.1,4.9,True,False
2025-06-17,Self-Service,EMEA,Account Access,0.5,3.5,False,False
2024-03-09,Email,North America,Feature Request,22.6,3.9,True,False
2025-06-28,Self-Service,APAC,Account Access,0.4,4.9,False,False
2024-05-25,Chat,LATAM,Feature Request,2.9,4.3,True,False
2024-06-28,Self-Service,APAC,Account Access,1.0,5.0,True,False
2024-06-14,Phone,LATAM,Technical Issue,1.3,4.6,True,False
2024-11-26,Self-Service,APAC,Account Access,0.2,3.4,False,False
2024-04-11,Self-Service,North America,Feature Request,0.6,4.9,True,False
2025-06-26,Chat,EMEA,General Inquiry,2.8,3.5,True,False
2024-09-10,Phone,EMEA,Technical Issue,2.8,3.6,True,True
2024-08-31,Email,APAC,Billing,16.0,3.4,True,False
2024-01-25,Phone,EMEA,Account Access,1.2,4.0,True,False
2024-08-01,Chat,LATAM,Technical Issue,4.3,3.9,True,False
2025-09-01,Email,APAC,Account Access,20.4,3.7,True,False
2024-07-22,Phone,EMEA,Billing,2.5,4.2,True,True
2024-04-05,Self-Service,North America,Technical Issue,0.5,3.2,True,False
2025-02-20,Chat,APAC,Billing,4.8,4.3,False,False
2025-10-05,Phone,North America,Billing,1.5,4.6,True,False
2025-02-27,Email,LATAM,General Inquiry,8.3,4.7,True,False
2025-10-12,Self-Service,LATAM,Technical Issue,0.5,3.4,True,False
2025-03-19,Email,LATAM,Account Access,20.2,3.0,True,False
2024-01-13,Email,LATAM,Technical Issue,27.5,4.1,False,False
2024-08-06,Phone,EMEA,Billing,2.1,5.0,False,False
2025-02-04,Chat,APAC,Feature Request,5.0,4.5,False,False
2024-08-20,Chat,LATAM,Technical Issue,1.5,4.7,False,False
2024-05-22,Self-Service,EMEA,Technical Issue,0.3,2.6,False,True
2024-06-27,Phone,North America,General Inquiry,1.0,3.8,True,False
2024-02-23,Phone,LATAM,Billing,1.3,4.4,False,False
2024-08-02,Self-Service,EMEA,Technical Issue,0.1,3.1,False,False
2025-02-14,Email,North America,General Inquiry,2.4,3.8,False,False
2025-10-31,Chat,APAC,Technical Issue,3.8,5.0,True,False
2024-03-10,Phone,LATAM,General Inquiry,3.8,3.6,True,False
2024-06-26,Email,North America,Billing,11.6,4.3,False,False
2024-04-10,Self-Service,EMEA,Billing,1.0,4.7,True,False
2024-11-23,Chat,APAC,Feature Request,3.7,4.2,False,False
2024-11-19,Chat,EMEA,Account Access,4.9,4.2,True,False
2025-07-20,Self-Service,APAC,Technical Issue,0.8,4.1,True,False
2025-10-08,Chat,North America,General Inquiry,3.8,4.2,True,False
2025-03-22,Phone,APAC,Account Access,1.6,3.7,True,False
2024-08-19,Chat,North America,Feature Request,1.1,4.2,False,False
2024-04-21,Email,EMEA,Account Access,16.8,4.0,False,False
2025-03-18,Phone,North America,General Inquiry,1.3,4.9,True,False
2024-02-07,Phone,LATAM,Billing,1.2,5.0,True,False
2025-11-11,Chat,APAC,General Inquiry,2.7,5.0,False,False
2025-08-17,Chat,LATAM,General Inquiry,2.1,4.8,True,False
2025-08-12,Phone,North America,General Inquiry,2.9,4.4,True,False
2025-07-19,Phone,LATAM,General Inquiry,1.9,3.5,True,False
2025-08-07,Self-Service,EMEA,Account Access,0.6,4.3,True,False
2025-12-28,Self-Service,EMEA,Technical Issue,0.3,3.9,False,False
2024-03-07,Self-Service,APAC,General Inquiry,0.3,3.7,True,False
2024-02-24,Phone,EMEA,Billing,1.6,4.9,True,False
2025-11-27,Email,EMEA,Feature Request,8.8,4.0,False,False
2024-09-19,Phone,LATAM,General Inquiry,2.4,4.3,False,False
2025-02-23,Chat,EMEA,General Inquiry,4.6,4.2,True,False
2025-11-05,Self-Service,North America,General Inquiry,0.5,3.6,False,False
2024-05-17,Chat,APAC,Account Access,4.1,3.8,True,False
2025-12-27,Phone,North America,General Inquiry,1.0,4.3,False,False
2024-11-02,Email,EMEA,Feature Request,19.1,4.0,True,False
2025-07-04,Self-Service,APAC,Feature Request,0.5,5.0,True,False
2024-02-14,Phone,LATAM,General Inquiry,2.0,5.0,True,False
2024-10-16,Chat,APAC,General Inquiry,3.7,3.7,False,False
2024-02-11,Email,EMEA,Billing,11.4,1.6,True,False
2024-02-23,Self-Service,APAC,Account Access,0.4,3.0,False,False
2024-04-17,Chat,LATAM,Feature Request,3.3,3.7,True,False
2025-11-20,Self-Service,EMEA,Technical Issue,0.3,3.6,False,False
2025-08-17,Self-Service,APAC,General Inquiry,0.5,4.3,True,False
2024-02-24,Self-Service,North America,Feature Request,0.2,4.9,True,True
2024-03-28,Email,North America,Feature Request,21.4,3.8,True,False
2025-06-30,Email,APAC,Technical Issue,17.7,3.5,False,False
2024-07-11,Phone,APAC,Billing,1.4,4.7,False,False
2024-04-23,Self-Service,EMEA,Account Access,1.0,3.4,False,False
2025-02-27,Self-Service,LATAM,General Inquiry,0.9,4.4,True,False
2024-10-19,Chat,APAC,General Inquiry,2.7,4.6,True,False
2024-01-18,Phone,APAC,Billing,2.4,3.1,True,False
2025-06-19,Phone,APAC,Account Access,2.2,4.9,False,False
2025-07-25,Chat,EMEA,Feature Request,0.3,4.9,False,False
2024-05-16,Chat,LATAM,Account Access,7.4,3.7,True,False
2025-02-18,Chat,APAC,Technical Issue,3.2,3.9,True,False
2024-07-08,Chat,North America,General Inquiry,2.5,4.0,False,False
2024-09-09,Phone,APAC,Technical Issue,2.2,3.2,True,False
2024-06-27,Chat,LATAM,Technical Issue,4.3,3.2,True,False
2025-04-10,Email,North America,Technical Issue,21.2,2.5,True,False
2025-09-06,Chat,EMEA,Feature Request,4.2,3.3,True,False
2025-05-12,Chat,APAC,Billing,4.9,4.9,True,False
2025-02-27,Chat,North America,General Inquiry,4.1,4.7,True,False
2025-04-20,Chat,APAC,Feature Request,4.0,4.3,False,False
2025-04-27,Email,LATAM,Feature Request,21.6,2.9,False,False
2025-03-18,Chat,North America,Technical Issue,5.5,4.2,False,False
2024-03-24,Chat,North America,Account Access,5.8,4.8,True,False
2025-03-17,Chat,EMEA,Billing,7.4,4.2,True,False
2025-12-28,Self-Service,North America,Feature Request,0.5,4.5,False,False
2025-08-11,Email,North America,Feature Request,20.5,3.1,False,False
2024-12-10,Chat,APAC,General Inquiry,1.4,5.0,True,False
2025-05-12,Chat,LATAM,Billing,5.9,3.0,False,False
2025-05-03,Email,EMEA,Billing,15.6,3.4,False,False
2025-03-13,Chat,LATAM,Feature Request,4.3,4.0,False,False
2024-11-12,Email,North America,Account Access,11.8,2.9,False,False
2025-12-12,Phone,LATAM,Technical Issue,1.5,5.0,True,False
2025-12-12,Phone,EMEA,Technical Issue,2.4,4.0,True,False
2025-06-23,Self-Service,EMEA,Billing,0.2,4.3,True,False
2025-09-09,Chat,EMEA,Feature Request,2.8,3.7,False,False
2025-07-09,Chat,APAC,Account Access,3.6,2.7,True,True
2025-10-10,Self-Service,EMEA,Account Access,0.7,2.9,True,True
2024-01-01,Email,EMEA,Feature Request,18.9,3.9,True,False
2025-03-09,Email,LATAM,Feature Request,19.1,3.1,False,False
2025-11-13,Email,North America,Billing,27.0,4.2,False,False
2025-10-30,Self-Service,LATAM,Feature Request,0.5,5.0,True,False
2025-04-27,Chat,APAC,Feature Request,5.5,5.0,False,False
2024-05-12,Email,North America,Billing,22.7,4.4,False,False
2025-03-10,Chat,EMEA,Feature Request,4.9,3.6,True,False
2025-09-30,Chat,LATAM,General Inquiry,4.3,3.9,True,False
2025-12-16,Chat,LATAM,Technical Issue,4.6,4.5,True,False
2024-04-27,Self-Service,APAC,Account Access,0.2,4.8,False,False
2025-04-14,Chat,LATAM,Technical Issue,5.3,4.4,False,False
2025-02-13,Chat,APAC,Billing,3.5,5.0,True,False
2025-01-10,Email,LATAM,Account Access,12.1,4.1,False,False
2024-11-16,Chat,North America,General Inquiry,3.8,3.0,False,False
2025-11-14,Phone,EMEA,Billing,0.9,4.7,False,False
2025-10-27,Chat,LATAM,Account Access,2.2,5.0,True,False
2025-05-24,Self-Service,LATAM,Feature Request,0.6,3.1,False,False
2025-07-01,Chat,North America,Technical Issue,5.7,3.7,False,False
2025-11-17,Email,APAC,General Inquiry,9.6,2.9,True,False
2024-02-08,Email,North America,Billing,24.7,3.6,True,False
2024-04-04,Chat,APAC,Billing,3.6,3.8,True,False
2024-08-21,Email,EMEA,Technical Issue,12.8,4.3,False,False
2025-10-23,Self-Service,LATAM,Account Access,0.6,3.9,False,False
2024-07-25,Phone,APAC,Feature Request,2.7,4.3,False,False
2024-05-28,Email,LATAM,Feature Request,3.8,3.6,True,False
2024-07-13,Email,North America,General Inquiry,23.6,2.8,True,False
2024-02-02,Phone,LATAM,Technical Issue,3.2,5.0,True,False
2025-07-20,Chat,EMEA,Technical Issue,5.2,5.0,False,False
2024-03-06,Chat,North America,Technical Issue,7.2,5.0,False,False
2025-11-23,Email,LATAM,Technical Issue,23.5,3.5,False,False
2025-03-18,Chat,APAC,Account Access,3.7,4.5,True,False
2024-01-13,Self-Service,APAC,Feature Request,0.3,3.7,True,False
2025-01-23,Chat,LATAM,General Inquiry,3.2,4.7,False,False
2024-08-04,Chat,APAC,Account Access,6.1,4.0,False,False
2025-03-25,Chat,LATAM,Billing,5.1,3.7,False,False
2025-12-15,Phone,North America,General Inquiry,1.6,4.2,True,False
2024-09-20,Email,North America,General Inquiry,16.8,4.1,False,True
2025-12-03,Chat,EMEA,Technical Issue,3.5,5.0,False,False
2025-02-09,Phone,APAC,Feature Request,2.5,5.0,True,False
2025-04-12,Chat,North America,General Inquiry,4.5,4.2,True,False
2025-01-21,Email,EMEA,Billing,22.2,5.0,True,False
2025-12-07,Email,LATAM,Feature Request,18.1,4.6,False,False
2025-05-20,Email,APAC,Technical Issue,9.6,3.4,True,False
2024-12-23,Email,APAC,Feature Request,19.6,3.5,True,False
2025-09-11,Chat,LATAM,General Inquiry,2.6,3.4,True,False
2025-01-20,Self-Service,EMEA,Account Access,0.5,3.8,False,False
2025-04-04,Chat,North America,Billing,2.4,4.2,True,False
2025-09-07,Phone,APAC,General Inquiry,2.7,4.0,True,False
2025-05-16,Chat,EMEA,General Inquiry,3.3,4.1,True,False
2025-08-24,Self-Service,EMEA,Account Access,0.6,4.2,True,False
2025-03-29,Self-Service,LATAM,Feature Request,0.6,3.9,True,True
2024-10-15,Email,North America,General Inquiry,5.0,2.4,False,False
2025-02-03,Email,LATAM,Feature Request,22.8,4.8,False,True
2025-08-22,Self-Service,LATAM,General Inquiry,0.5,2.7,True,False
2025-11-16,Self-Service,APAC,Billing,0.9,4.5,False,False
2024-10-02,Self-Service,LATAM,Account Access,0.4,3.7,False,False
2025-08-05,Email,North America,General Inquiry,22.0,3.5,True,False
2024-08-09,Chat,APAC,General Inquiry,0.1,3.7,True,False
2025-05-13,Phone,EMEA,Technical Issue,1.8,4.2,True,False
2024-10-04,Email,EMEA,Feature Request,21.0,4.1,False,False
2025-10-07,Email,EMEA,General Inquiry,10.4,3.4,False,False
2025-07-13,Phone,APAC,Feature Request,2.4,4.3,True,False
2025-07-31,Email,EMEA,Billing,11.7,4.6,True,False
2025-11-29,Chat,APAC,General Inquiry,3.0,5.0,False,False
2024-11-02,Chat,LATAM,Billing,4.8,4.1,False,False
2024-07-09,Chat,EMEA,Technical Issue,4.3,3.5,False,False
2025-10-04,Phone,North America,General Inquiry,1.2,5.0,True,False
2024-06-11,Chat,EMEA,General Inquiry,4.0,5.0,True,False
2024-01-31,Self-Service,North America,Technical Issue,0.2,2.6,True,False
2025-08-02,Chat,EMEA,Billing,5.2,5.0,True,False
2025-07-09,Phone,EMEA,General Inquiry,1.6,4.7,True,False
2025-07-01,Chat,North America,Technical Issue,2.2,3.5,False,False
2024-09-05,Self-Service,North America,Feature Request,0.2,5.0,True,False
2025-08-17,Phone,EMEA,General Inquiry,1.7,3.7,True,False
2024-09-13,Email,LATAM,Technical Issue,21.6,3.6,False,False
2024-10-27,Self-Service,North America,Billing,0.3,3.8,False,False
2024-10-05,Chat,LATAM,Feature Request,4.7,2.9,True,False
2024-01-03,Chat,EMEA,Feature Request,4.0,4.3,True,False
2024-05-25,Chat,LATAM,General Inquiry,2.6,4.0,False,True
2024-02-07,Chat,LATAM,General Inquiry,2.7,4.2,False,False
2025-01-28,Chat,LATAM,Account Access,2.7,2.9,False,False
2024-09-25,Chat,EMEA,Billing,5.9,2.8,True,False
2025-09-06,Phone,LATAM,Account Access,1.6,5.0,True,False
2024-01-27,Email,LATAM,Feature Request,27.2,4.4,True,False
2024-01-24,Chat,EMEA,Account Access,1.7,5.0,True,False
2025-11-03,Self-Service,LATAM,Billing,0.5,2.5,False,False
2024-05-20,Email,North America,General Inquiry,32.2,4.7,True,False
2024-04-09,Chat,LATAM,General Inquiry,5.5,3.6,False,False
2024-05-22,Phone,EMEA,Feature Request,0.6,4.3,True,False
2024-07-11,Chat,APAC,Account Access,5.4,4.2,False,False
2025-10-21,Self-Service,APAC,Feature Request,0.5,3.5,True,False
2024-02-13,Chat,EMEA,General Inquiry,4.5,4.3,False,False
2025-04-07,Chat,EMEA,General Inquiry,6.6,3.0,True,False
2025-10-20,Chat,LATAM,Billing,4.8,4.5,False,False
2024-09-25,Self-Service,North America,Technical Issue,0.6,3.9,True,False
2025-12-25,Chat,APAC,Account Access,6.0,5.0,True,False
2024-04-15,Phone,APAC,General Inquiry,2.3,4.7,False,False
2025-12-19,Self-Service,APAC,Account Access,0.4,3.3,False,False
2025-10-10,Email,North America,General Inquiry,35.3,5.0,True,False
2024-03-20,Self-Service,North America,General Inquiry,0.5,3.9,True,False
2025-03-04,Chat,APAC,General Inquiry,2.7,3.6,True,False
2025-09-20,Email,LATAM,Feature Request,10.9,4.3,False,False
2024-02-23,Self-Service,APAC,Technical Issue,0.1,3.8,True,False
2024-11-22,Chat,EMEA,Account Access,2.2,4.5,True,False
2024-10-09,Self-Service,North America,Technical Issue,0.6,3.9,True,False
2025-09-11,Phone,APAC,Account Access,0.4,5.0,True,False
2025-06-27,Chat,North America,Feature Request,4.7,3.6,True,False
2025-12-01,Chat,EMEA,General Inquiry,6.4,4.5,True,False
2024-04-02,Chat,LATAM,Account Access,3.5,4.6,True,False
2025-12-16,Chat,LATAM,Account Access,4.0,4.6,True,False
2025-03-05,Self-Service,APAC,Feature Request,0.5,3.0,False,False
